LCZ,SUHI,UMI,City,City_State,Region,Year,Season,Time,T_ref
10.0,1.4061584,-3.1097991,Mesa,AZ3,West,2015,annual,Day,36.87882614135742
1.0,1.8227524,-10.389058,Mesa,AZ3,West,2015,annual,Night,16.751449584960938
2.0,2.0051894,-10.0690365,Mesa,AZ3,West,2015,annual,Night,16.751449584960938
3.0,1.3835282,-8.738646,Mesa,AZ3,West,2015,annual,Night,16.751449584960938
4.0,2.3667412,-8.487732,Mesa,AZ3,West,2015,annual,Night,16.751449584960938
5.0,1.86699,-8.012184,Mesa,AZ3,West,2015,annual,Night,16.751449584960938
6.0,1.3078958,-7.584083,Mesa,AZ3,West,2015,annual,Night,16.751449584960938
8.0,1.4574281,-8.261227,Mesa,AZ3,West,2015,annual,Night,16.751449584960938
9.0,0.71592164,-6.4445744,Mesa,AZ3,West,2015,annual,Night,16.751449584960938
10.0,0.9807256,-7.736403,Mesa,AZ3,West,2015,annual,Night,16.751449584960938
1.0,1.3273835,-0.15924084,Mesa,AZ3,West,2020,winter,Day,20.45140838623047
2.0,1.9601239,-0.22257063,Mesa,AZ3,West,2020,winter,Day,20.45140838623047
3.0,1.6102352,-0.19762792,Mesa,AZ3,West,2020,winter,Day,20.45140838623047
4.0,1.4674606,-2.905859,Mesa,AZ3,West,2020,winter,Day,20.45140838623047
5.0,1.7540485,-0.60669816,Mesa,AZ3,West,2020,winter,Day,20.45140838623047
6.0,1.1730094,-0.5372067,Mesa,AZ3,West,2020,winter,Day,20.45140838623047
8.0,1.3188548,-0.4462631,Mesa,AZ3,West,2020,winter,Day,20.45140838623047
9.0,0.68274397,-0.18073817,Mesa,AZ3,West,2020,winter,Day,20.45140838623047
10.0,0.5071707,-2.2688675,Mesa,AZ3,West,2020,winter,Day,20.45140838623047
1.0,1.2263256,-0.67261887,Mesa,AZ3,West,2020,winter,Night,5.976485729217529
2.0,1.3183843,-0.8520099,Mesa,AZ3,West,2020,winter,Night,5.976485729217529
3.0,0.8761646,-0.4090464,Mesa,AZ3,West,2020,winter,Night,5.976485729217529
4.0,0.4603114,-5.994911,Mesa,AZ3,West,2020,winter,Night,5.976485729217529
5.0,1.132339,-1.4859419,Mesa,AZ3,West,2020,winter,Night,5.976485729217529
6.0,0.92541075,-1.3359419,Mesa,AZ3,West,2020,winter,Night,5.976485729217529
8.0,1.034514,-0.7904242,Mesa,AZ3,West,2020,winter,Night,5.976485729217529
9.0,0.5881609,-0.315792,Mesa,AZ3,West,2020,winter,Night,5.976485729217529
10.0,0.40920162,-4.616295,Mesa,AZ3,West,2020,winter,Night,5.976485729217529
1.0,0.9417801,0.5882101,Mesa,AZ3,West,2020,spring,Day,38.147186279296875
2.0,2.342736,0.07497639,Mesa,AZ3,West,2020,spring,Day,38.147186279296875
3.0,1.7538875,-1.6301514,Mesa,AZ3,West,2020,spring,Day,38.147186279296875
4.0,1.6234818,-6.8019104,Mesa,AZ3,West,2020,spring,Day,38.147186279296875
5.0,1.6928725,-1.4230171,Mesa,AZ3,West,2020,spring,Day,38.147186279296875
6.0,1.1496074,-1.4714245,Mesa,AZ3,West,2020,spring,Day,38.147186279296875
8.0,1.6542608,-2.1358843,Mesa,AZ3,West,2020,spring,Day,38.147186279296875
9.0,0.4940224,-1.3877653,Mesa,AZ3,West,2020,spring,Day,38.147186279296875
10.0,1.4384632,-6.6047783,Mesa,AZ3,West,2020,spring,Day,38.147186279296875
1.0,1.764302,0.51011133,Mesa,AZ3,West,2020,spring,Night,16.817007064819336
2.0,2.7935693,-1.0909257,Mesa,AZ3,West,2020,spring,Night,16.817007064819336
3.0,1.8393327,-4.727557,Mesa,AZ3,West,2020,spring,Night,16.817007064819336
4.0,0.98376083,-14.909603,Mesa,AZ3,West,2020,spring,Night,16.817007064819336
5.0,1.9486742,-4.2826056,Mesa,AZ3,West,2020,spring,Night,16.817007064819336
6.0,1.7126511,-4.338214,Mesa,AZ3,West,2020,spring,Night,16.817007064819336
8.0,2.0972455,-5.769503,Mesa,AZ3,West,2020,spring,Night,16.817007064819336
9.0,0.93748635,-3.6765492,Mesa,AZ3,West,2020,spring,Night,16.817007064819336
10.0,1.0317736,-15.673393,Mesa,AZ3,West,2020,spring,Night,16.817007064819336
1.0,-1.5269141,0.55760527,Mesa,AZ3,West,2020,summer,Day,51.46565246582031
2.0,0.42988142,0.44385698,Mesa,AZ3,West,2020,summer,Day,51.46565246582031
3.0,-0.36670926,0.19533338,Mesa,AZ3,West,2020,summer,Day,51.46565246582031
4.0,-0.7031555,-0.8233814,Mesa,AZ3,West,2020,summer,Day,51.46565246582031
5.0,-0.6252147,0.22249217,Mesa,AZ3,West,2020,summer,Day,51.46565246582031
6.0,-1.1196355,0.1893524,Mesa,AZ3,West,2020,summer,Day,51.46565246582031
8.0,-0.26993072,0.05477308,Mesa,AZ3,West,2020,summer,Day,51.46565246582031
9.0,-1.2830145,0.060625974,Mesa,AZ3,West,2020,summer,Day,51.46565246582031
10.0,-1.6225319,-0.47140265,Mesa,AZ3,West,2020,summer,Day,51.46565246582031
1.0,1.5035973,0.356565,Mesa,AZ3,West,2020,summer,Night,28.213146209716797
2.0,2.4215038,-0.2761633,Mesa,AZ3,West,2020,summer,Night,28.213146209716797
3.0,1.6262138,-0.32444763,Mesa,AZ3,West,2020,summer,Night,28.213146209716797
4.0,0.7435398,-1.1847458,Mesa,AZ3,West,2020,summer,Night,28.213146209716797
5.0,1.7278239,-0.38117018,Mesa,AZ3,West,2020,summer,Night,28.213146209716797
6.0,1.44178,-0.3736656,Mesa,AZ3,West,2020,summer,Night,28.213146209716797
8.0,1.8403965,-0.56427157,Mesa,AZ3,West,2020,summer,Night,28.213146209716797
9.0,0.7819309,-0.36350897,Mesa,AZ3,West,2020,summer,Night,28.213146209716797
10.0,0.53312397,-1.1103401,Mesa,AZ3,West,2020,summer,Night,28.213146209716797
1.0,-1.3416066,-0.8092648,Mesa,AZ3,West,2020,fall,Day,39.42239761352539
2.0,-0.28557926,-1.1493173,Mesa,AZ3,West,2020,fall,Day,39.42239761352539
3.0,-0.6008917,-1.2647178,Mesa,AZ3,West,2020,fall,Day,39.42239761352539
4.0,-0.13347244,-1.7755785,Mesa,AZ3,West,2020,fall,Day,39.42239761352539
5.0,-0.62647176,-1.2599962,Mesa,AZ3,West,2020,fall,Day,39.42239761352539
6.0,-0.9306962,-1.2386322,Mesa,AZ3,West,2020,fall,Day,39.42239761352539
8.0,-0.48751163,-1.4084449,Mesa,AZ3,West,2020,fall,Day,39.42239761352539
9.0,-0.85624105,-1.2337381,Mesa,AZ3,West,2020,fall,Day,39.42239761352539
10.0,-1.0085564,-1.3904672,Mesa,AZ3,West,2020,fall,Day,39.42239761352539
1.0,1.0998919,-2.355875,Mesa,AZ3,West,2020,fall,Night,18.33441925048828
2.0,1.7401357,-3.134723,Mesa,AZ3,West,2020,fall,Night,18.33441925048828
3.0,1.026739,-3.048927,Mesa,AZ3,West,2020,fall,Night,18.33441925048828
4.0,0.6636734,-3.2817001,Mesa,AZ3,West,2020,fall,Night,18.33441925048828
5.0,1.2019209,-3.1695528,Mesa,AZ3,West,2020,fall,Night,18.33441925048828
6.0,1.0194658,-3.105201,Mesa,AZ3,West,2020,fall,Night,18.33441925048828
8.0,1.2812771,-3.1795464,Mesa,AZ3,West,2020,fall,Night,18.33441925048828
9.0,0.58072096,-2.9413311,Mesa,AZ3,West,2020,fall,Night,18.33441925048828
10.0,0.46310806,-2.6340637,Mesa,AZ3,West,2020,fall,Night,18.33441925048828
1.0,0.35156155,0.04778123,Mesa,AZ3,West,2020,annual,Day,37.55244827270508
2.0,1.6168215,-0.21064812,Mesa,AZ3,West,2020,annual,Day,37.55244827270508
3.0,1.142236,-0.7256963,Mesa,AZ3,West,2020,annual,Day,37.55244827270508
4.0,1.0563087,-3.0811844,Mesa,AZ3,West,2020,annual,Day,37.55244827270508
5.0,1.1260761,-0.7663311,Mesa,AZ3,West,2020,annual,Day,37.55244827270508
6.0,0.58664256,-0.7644242,Mesa,AZ3,West,2020,annual,Day,37.55244827270508
8.0,1.1605275,-0.9857383,Mesa,AZ3,West,2020,annual,Day,37.55244827270508
9.0,0.24661022,-0.68666697,Mesa,AZ3,West,2020,annual,Day,37.55244827270508
10.0,0.29989433,-2.6896968,Mesa,AZ3,West,2020,annual,Day,37.55244827270508
1.0,1.3613443,-0.53475714,Mesa,AZ3,West,2020,annual,Night,17.21751594543457
2.0,2.0344763,-1.3361999,Mesa,AZ3,West,2020,annual,Night,17.21751594543457
3.0,1.2377754,-2.1343863,Mesa,AZ3,West,2020,annual,Night,17.21751594543457
4.0,0.62594223,-6.353031,Mesa,AZ3,West,2020,annual,Night,17.21751594543457
5.0,1.47033,-2.332141,Mesa,AZ3,West,2020,annual,Night,17.21751594543457
6.0,1.1854849,-2.2912354,Mesa,AZ3,West,2020,annual,Night,17.21751594543457
8.0,1.4340785,-2.5840664,Mesa,AZ3,West,2020,annual,Night,17.21751594543457
9.0,0.62458205,-1.8295008,Mesa,AZ3,West,2020,annual,Night,17.21751594543457
10.0,0.5122585,-6.0253963,Mesa,AZ3,West,2020,annual,Night,17.21751594543457
2.0,0.95437765,2.4918125,Kansas,MO1,Midwest,2000,winter,Day,-0.057054873555898666
4.0,-0.05134471,1.2699738,Kansas,MO1,Midwest,2000,winter,Day,-0.057054873555898666
6.0,0.2271731,1.4680939,Kansas,MO1,Midwest,2000,winter,Day,-0.057054873555898666
8.0,0.87947583,2.2641647,Kansas,MO1,Midwest,2000,winter,Day,-0.057054873555898666
9.0,0.34144002,1.0286198,Kansas,MO1,Midwest,2000,winter,Day,-0.057054873555898666
10.0,0.5051973,2.107583,Kansas,MO1,Midwest,2000,winter,Day,-0.057054873555898666
2.0,2.4840229,3.4846268,Kansas,MO1,Midwest,2000,winter,Night,-7.836064338684082
4.0,-1.4546022,2.957718,Kansas,MO1,Midwest,2000,winter,Night,-7.836064338684082
6.0,2.2025871,2.2035584,Kansas,MO1,Midwest,2000,winter,Night,-7.836064338684082
8.0,1.7934471,3.1170423,Kansas,MO1,Midwest,2000,winter,Night,-7.836064338684082
9.0,1.0181847,1.5884824,Kansas,MO1,Midwest,2000,winter,Night,-7.836064338684082
10.0,1.3207842,3.1744092,Kansas,MO1,Midwest,2000,winter,Night,-7.836064338684082
2.0,2.0856647,0.14476013,Kansas,MO1,Midwest,2000,spring,Day,23.695405960083008
4.0,1.1854687,1.3054619,Kansas,MO1,Midwest,2000,spring,Day,23.695405960083008
6.0,0.5044013,0.37081853,Kansas,MO1,Midwest,2000,spring,Day,23.695405960083008
8.0,1.3068432,0.015654325,Kansas,MO1,Midwest,2000,spring,Day,23.695405960083008
9.0,-0.20489632,0.38769013,Kansas,MO1,Midwest,2000,spring,Day,23.695405960083008
10.0,0.76549214,-0.035368178,Kansas,MO1,Midwest,2000,spring,Day,23.695405960083008
2.0,3.038922,-2.101354,Kansas,MO1,Midwest,2000,spring,Night,7.713461399078369
4.0,1.6255193,2.7175293,Kansas,MO1,Midwest,2000,spring,Night,7.713461399078369
6.0,1.8323958,-0.6897614,Kansas,MO1,Midwest,2000,spring,Night,7.713461399078369
8.0,2.192933,-2.2982888,Kansas,MO1,Midwest,2000,spring,Night,7.713461399078369
9.0,0.886901,-0.22048113,Kansas,MO1,Midwest,2000,spring,Night,7.713461399078369
10.0,2.0772815,-2.151396,Kansas,MO1,Midwest,2000,spring,Night,7.713461399078369
2.0,6.147835,0.22994359,Kansas,MO1,Midwest,2000,summer,Day,30.18646240234375
4.0,2.1234932,0.95061874,Kansas,MO1,Midwest,2000,summer,Day,30.18646240234375
6.0,3.235562,0.339116,Kansas,MO1,Midwest,2000,summer,Day,30.18646240234375
8.0,4.9728804,0.32696164,Kansas,MO1,Midwest,2000,summer,Day,30.18646240234375
9.0,1.4831893,0.34938544,Kansas,MO1,Midwest,2000,summer,Day,30.18646240234375
10.0,3.8898616,0.42313617,Kansas,MO1,Midwest,2000,summer,Day,30.18646240234375
2.0,3.8525035,-1.498113,Kansas,MO1,Midwest,2000,summer,Night,19.24909210205078
4.0,1.9565945,0.44608307,Kansas,MO1,Midwest,2000,summer,Night,19.24909210205078
6.0,2.3675597,-0.515034,Kansas,MO1,Midwest,2000,summer,Night,19.24909210205078
8.0,2.8124664,-1.2382824,Kansas,MO1,Midwest,2000,summer,Night,19.24909210205078
9.0,1.0863968,-0.27410075,Kansas,MO1,Midwest,2000,summer,Night,19.24909210205078
10.0,2.55182,-1.1033927,Kansas,MO1,Midwest,2000,summer,Night,19.24909210205078
2.0,1.5551771,1.5610161,Kansas,MO1,Midwest,2000,fall,Day,22.559276580810547
4.0,1.8618431,0.79063416,Kansas,MO1,Midwest,2000,fall,Day,22.559276580810547
6.0,0.70431405,0.8436763,Kansas,MO1,Midwest,2000,fall,Day,22.559276580810547
8.0,1.0000567,1.6237528,Kansas,MO1,Midwest,2000,fall,Day,22.559276580810547
9.0,0.029561713,0.6774669,Kansas,MO1,Midwest,2000,fall,Day,22.559276580810547
10.0,0.16323206,1.5882708,Kansas,MO1,Midwest,2000,fall,Day,22.559276580810547
2.0,2.674733,0.03653717,Kansas,MO1,Midwest,2000,fall,Night,9.195815086364746
4.0,0.97832966,0.034843445,Kansas,MO1,Midwest,2000,fall,Night,9.195815086364746
6.0,1.3878007,0.033049367,Kansas,MO1,Midwest,2000,fall,Night,9.195815086364746
8.0,1.6772825,0.035383224,Kansas,MO1,Midwest,2000,fall,Night,9.195815086364746
9.0,0.6821865,0.031667557,Kansas,MO1,Midwest,2000,fall,Night,9.195815086364746
10.0,1.5969056,0.03621377,Kansas,MO1,Midwest,2000,fall,Night,9.195815086364746
2.0,3.063779,1.0980492,Kansas,MO1,Midwest,2000,annual,Day,22.87225914001465
4.0,2.251213,1.0789146,Kansas,MO1,Midwest,2000,annual,Day,22.87225914001465
6.0,1.3066319,0.75127983,Kansas,MO1,Midwest,2000,annual,Day,22.87225914001465
8.0,2.204309,1.0494716,Kansas,MO1,Midwest,2000,annual,Day,22.87225914001465
9.0,0.47381312,0.6083186,Kansas,MO1,Midwest,2000,annual,Day,22.87225914001465
10.0,1.291048,1.013397,Kansas,MO1,Midwest,2000,annual,Day,22.87225914001465
2.0,2.6539528,-0.038935345,Kansas,MO1,Midwest,2000,annual,Night,10.22778034210205
4.0,0.8917389,1.5353928,Kansas,MO1,Midwest,2000,annual,Night,10.22778034210205
6.0,1.6318047,0.24790658,Kansas,MO1,Midwest,2000,annual,Night,10.22778034210205
8.0,1.878257,-0.11400342,Kansas,MO1,Midwest,2000,annual,Night,10.22778034210205
9.0,0.8132005,0.27491206,Kansas,MO1,Midwest,2000,annual,Night,10.22778034210205
10.0,1.6250942,-0.028627183,Kansas,MO1,Midwest,2000,annual,Night,10.22778034210205
2.0,-0.5596249,0.0930233,Kansas,MO1,Midwest,2005,winter,Day,5.443511009216309
5.0,0.8097193,0.2688961,Kansas,MO1,Midwest,2005,winter,Day,5.443511009216309
6.0,0.42871574,0.24658251,Kansas,MO1,Midwest,2005,winter,Day,5.443511009216309
8.0,-0.030471604,-0.0202956,Kansas,MO1,Midwest,2005,winter,Day,5.443511009216309
9.0,-0.26680863,0.20025784,Kansas,MO1,Midwest,2005,winter,Day,5.443511009216309
10.0,-0.36421493,0.10468699,Kansas,MO1,Midwest,2005,winter,Day,5.443511009216309
2.0,0.545128,0.0033721924,Kansas,MO1,Midwest,2005,winter,Night,-3.8626608848571777
5.0,1.1644317,0.003501892,Kansas,MO1,Midwest,2005,winter,Night,-3.8626608848571777
6.0,0.68421876,0.002051876,Kansas,MO1,Midwest,2005,winter,Night,-3.8626608848571777
8.0,0.00061142445,0.0013197194,Kansas,MO1,Midwest,2005,winter,Night,-3.8626608848571777
9.0,0.19401278,0.002080757,Kansas,MO1,Midwest,2005,winter,Night,-3.8626608848571777
10.0,0.16239075,0.0018976848,Kansas,MO1,Midwest,2005,winter,Night,-3.8626608848571777
2.0,1.8996029,0.27861404,Kansas,MO1,Midwest,2005,spring,Day,22.728967666625977
5.0,1.3934278,0.3055687,Kansas,MO1,Midwest,2005,spring,Day,22.728967666625977
6.0,0.71919346,0.24831833,Kansas,MO1,Midwest,2005,spring,Day,22.728967666625977
8.0,1.4916726,0.22548161,Kansas,MO1,Midwest,2005,spring,Day,22.728967666625977
9.0,-0.22671962,0.1438021,Kansas,MO1,Midwest,2005,spring,Day,22.728967666625977
10.0,1.1369288,0.24617182,Kansas,MO1,Midwest,2005,spring,Day,22.728967666625977
2.0,2.8983958,-0.91509247,Kansas,MO1,Midwest,2005,spring,Night,5.827627182006836
5.0,2.0092914,-0.8175392,Kansas,MO1,Midwest,2005,spring,Night,5.827627182006836
6.0,1.5849526,-0.77765536,Kansas,MO1,Midwest,2005,spring,Night,5.827627182006836
8.0,2.2568564,-1.0600607,Kansas,MO1,Midwest,2005,spring,Night,5.827627182006836
9.0,0.9837501,-0.76400024,Kansas,MO1,Midwest,2005,spring,Night,5.827627182006836
10.0,2.687786,-0.9264572,Kansas,MO1,Midwest,2005,spring,Night,5.827627182006836
2.0,6.340357,1.0814953,Kansas,MO1,Midwest,2005,summer,Day,30.699951171875
5.0,4.7978497,0.98213005,Kansas,MO1,Midwest,2005,summer,Day,30.699951171875
6.0,3.2242978,0.6616834,Kansas,MO1,Midwest,2005,summer,Day,30.699951171875
8.0,4.4735603,0.8146237,Kansas,MO1,Midwest,2005,summer,Day,30.699951171875
9.0,1.5438584,0.4270541,Kansas,MO1,Midwest,2005,summer,Day,30.699951171875
10.0,3.8784359,0.69108146,Kansas,MO1,Midwest,2005,summer,Day,30.699951171875
2.0,4.397279,0.00730896,Kansas,MO1,Midwest,2005,summer,Night,20.15864372253418
5.0,3.5333967,0.028934479,Kansas,MO1,Midwest,2005,summer,Night,20.15864372253418
6.0,2.397503,-0.008197838,Kansas,MO1,Midwest,2005,summer,Night,20.15864372253418
8.0,2.8233795,-0.00022838426,Kansas,MO1,Midwest,2005,summer,Night,20.15864372253418
9.0,1.195282,-0.009193552,Kansas,MO1,Midwest,2005,summer,Night,20.15864372253418
10.0,3.0146413,-0.011845398,Kansas,MO1,Midwest,2005,summer,Night,20.15864372253418
2.0,2.0847244,0.7707348,Kansas,MO1,Midwest,2005,fall,Day,21.052188873291016
5.0,2.0245886,0.8497257,Kansas,MO1,Midwest,2005,fall,Day,21.052188873291016
6.0,0.91340923,0.61678624,Kansas,MO1,Midwest,2005,fall,Day,21.052188873291016
8.0,1.6282887,0.557963,Kansas,MO1,Midwest,2005,fall,Day,21.052188873291016
9.0,0.14010595,0.47383523,Kansas,MO1,Midwest,2005,fall,Day,21.052188873291016
10.0,1.1771424,0.59203595,Kansas,MO1,Midwest,2005,fall,Day,21.052188873291016
2.0,2.4298387,-0.0021858215,Kansas,MO1,Midwest,2005,fall,Night,11.000565528869629
5.0,1.726778,0.000289917,Kansas,MO1,Midwest,2005,fall,Night,11.000565528869629
6.0,1.3485779,-0.0007591547,Kansas,MO1,Midwest,2005,fall,Night,11.000565528869629
8.0,1.3880638,-0.00047799814,Kansas,MO1,Midwest,2005,fall,Night,11.000565528869629
9.0,0.6250095,-0.00045576144,Kansas,MO1,Midwest,2005,fall,Night,11.000565528869629
10.0,1.3986791,-0.00030466716,Kansas,MO1,Midwest,2005,fall,Night,11.000565528869629
2.0,2.8753233,0.55919075,Kansas,MO1,Midwest,2005,annual,Day,22.461885452270508
5.0,2.1759005,0.6036396,Kansas,MO1,Midwest,2005,annual,Day,22.461885452270508
6.0,1.2499934,0.44448712,Kansas,MO1,Midwest,2005,annual,Day,22.461885452270508
8.0,1.8721473,0.39741135,Kansas,MO1,Midwest,2005,annual,Day,22.461885452270508
9.0,0.17484772,0.31170475,Kansas,MO1,Midwest,2005,annual,Day,22.461885452270508
10.0,1.4033892,0.41049322,Kansas,MO1,Midwest,2005,annual,Day,22.461885452270508
2.0,2.1558146,-0.2291565,Kansas,MO1,Midwest,2005,annual,Night,10.248448371887207
5.0,2.1793947,-0.19838333,Kansas,MO1,Midwest,2005,annual,Night,10.248448371887207
6.0,1.2757767,-0.19830492,Kansas,MO1,Midwest,2005,annual,Night,10.248448371887207
8.0,1.210425,-0.26777714,Kansas,MO1,Midwest,2005,annual,Night,10.248448371887207
9.0,0.55547965,-0.19502261,Kansas,MO1,Midwest,2005,annual,Night,10.248448371887207
10.0,1.380882,-0.23675995,Kansas,MO1,Midwest,2005,annual,Night,10.248448371887207
2.0,0.9445012,1.0432421,Kansas,MO1,Midwest,2010,winter,Day,-0.22106890380382538
3.0,1.5732735,0.8242798,Kansas,MO1,Midwest,2010,winter,Day,-0.22106890380382538
5.0,1.4044272,0.86057854,Kansas,MO1,Midwest,2010,winter,Day,-0.22106890380382538
6.0,0.78607595,0.8342565,Kansas,MO1,Midwest,2010,winter,Day,-0.22106890380382538
8.0,0.94142914,0.7425207,Kansas,MO1,Midwest,2010,winter,Day,-0.22106890380382538
9.0,0.53149515,0.6474441,Kansas,MO1,Midwest,2010,winter,Day,-0.22106890380382538
10.0,1.0232282,0.8294292,Kansas,MO1,Midwest,2010,winter,Day,-0.22106890380382538
2.0,3.0625565,0.2043279,Kansas,MO1,Midwest,2010,winter,Night,-10.836996078491211
3.0,3.885312,-0.2288971,Kansas,MO1,Midwest,2010,winter,Night,-10.836996078491211
5.0,2.9171605,-0.19900131,Kansas,MO1,Midwest,2010,winter,Night,-10.836996078491211
6.0,2.2150633,0.44218633,Kansas,MO1,Midwest,2010,winter,Night,-10.836996078491211
8.0,2.2389476,-0.023721574,Kansas,MO1,Midwest,2010,winter,Night,-10.836996078491211
9.0,1.2048523,0.35904658,Kansas,MO1,Midwest,2010,winter,Night,-10.836996078491211
10.0,2.4242337,0.3294949,Kansas,MO1,Midwest,2010,winter,Night,-10.836996078491211
2.0,2.766925,0.5733159,Kansas,MO1,Midwest,2010,spring,Day,22.88077163696289
3.0,1.883501,0.24643326,Kansas,MO1,Midwest,2010,spring,Day,22.88077163696289
5.0,2.5490122,0.42749214,Kansas,MO1,Midwest,2010,spring,Day,22.88077163696289
6.0,1.2908348,0.6841153,Kansas,MO1,Midwest,2010,spring,Day,22.88077163696289
8.0,1.5458881,0.30818492,Kansas,MO1,Midwest,2010,spring,Day,22.88077163696289
9.0,0.26585963,0.58725333,Kansas,MO1,Midwest,2010,spring,Day,22.88077163696289
10.0,0.7461493,0.5080825,Kansas,MO1,Midwest,2010,spring,Day,22.88077163696289
2.0,1.9881481,-0.34578958,Kansas,MO1,Midwest,2010,spring,Night,8.76552963256836
3.0,2.588808,-1.4325485,Kansas,MO1,Midwest,2010,spring,Night,8.76552963256836
5.0,2.0982094,-0.65101624,Kansas,MO1,Midwest,2010,spring,Night,8.76552963256836
6.0,1.4928209,0.22980756,Kansas,MO1,Midwest,2010,spring,Night,8.76552963256836
8.0,1.4784725,-0.7123528,Kansas,MO1,Midwest,2010,spring,Night,8.76552963256836
9.0,0.6948012,0.33639804,Kansas,MO1,Midwest,2010,spring,Night,8.76552963256836
10.0,1.6850381,-0.23752934,Kansas,MO1,Midwest,2010,spring,Night,8.76552963256836
2.0,6.8383064,0.48565164,Kansas,MO1,Midwest,2010,summer,Day,30.011714935302734
3.0,4.502369,0.47787476,Kansas,MO1,Midwest,2010,summer,Day,30.011714935302734
5.0,5.5868587,0.60717773,Kansas,MO1,Midwest,2010,summer,Day,30.011714935302734
6.0,3.1243417,0.44246063,Kansas,MO1,Midwest,2010,summer,Day,30.011714935302734
8.0,4.765085,0.2894028,Kansas,MO1,Midwest,2010,summer,Day,30.011714935302734
9.0,1.4843401,0.3343359,Kansas,MO1,Midwest,2010,summer,Day,30.011714935302734
10.0,3.5629349,0.2945616,Kansas,MO1,Midwest,2010,summer,Day,30.011714935302734
2.0,3.5799797,0.0008544922,Kansas,MO1,Midwest,2010,summer,Night,21.15435791015625
3.0,3.1538944,0.00076293945,Kansas,MO1,Midwest,2010,summer,Night,21.15435791015625
5.0,3.18828,0.0014839172,Kansas,MO1,Midwest,2010,summer,Night,21.15435791015625
6.0,1.7648107,0.00033482508,Kansas,MO1,Midwest,2010,summer,Night,21.15435791015625
8.0,2.257442,0.00082819513,Kansas,MO1,Midwest,2010,summer,Night,21.15435791015625
9.0,0.8552655,0.00034155,Kansas,MO1,Midwest,2010,summer,Night,21.15435791015625
10.0,2.185981,0.0006586711,Kansas,MO1,Midwest,2010,summer,Night,21.15435791015625
2.0,1.7222881,0.5608533,Kansas,MO1,Midwest,2010,fall,Day,21.181041717529297
3.0,1.173975,0.6366768,Kansas,MO1,Midwest,2010,fall,Day,21.181041717529297
5.0,1.4106102,0.58790684,Kansas,MO1,Midwest,2010,fall,Day,21.181041717529297
6.0,0.8191646,0.5446315,Kansas,MO1,Midwest,2010,fall,Day,21.181041717529297
8.0,1.2317084,0.39795053,Kansas,MO1,Midwest,2010,fall,Day,21.181041717529297
9.0,0.16720137,0.4051937,Kansas,MO1,Midwest,2010,fall,Day,21.181041717529297
10.0,0.42804188,0.4590098,Kansas,MO1,Midwest,2010,fall,Day,21.181041717529297
2.0,2.9322426,-0.00030263266,Kansas,MO1,Midwest,2010,fall,Night,8.698383331298828
3.0,2.8916101,-0.0022964478,Kansas,MO1,Midwest,2010,fall,Night,8.698383331298828
5.0,2.9529727,-0.0007019043,Kansas,MO1,Midwest,2010,fall,Night,8.698383331298828
6.0,1.8631864,-0.00082542177,Kansas,MO1,Midwest,2010,fall,Night,8.698383331298828
8.0,1.8939729,-0.0009210465,Kansas,MO1,Midwest,2010,fall,Night,8.698383331298828
9.0,0.9388563,-0.0006686028,Kansas,MO1,Midwest,2010,fall,Night,8.698383331298828
10.0,2.0438068,-0.00076293945,Kansas,MO1,Midwest,2010,fall,Night,8.698383331298828
2.0,3.0837867,0.66294736,Kansas,MO1,Midwest,2010,annual,Day,22.228557586669922
3.0,1.7867928,0.5437813,Kansas,MO1,Midwest,2010,annual,Day,22.228557586669922
5.0,2.495072,0.618907,Kansas,MO1,Midwest,2010,annual,Day,22.228557586669922
6.0,1.4406146,0.62488174,Kansas,MO1,Midwest,2010,annual,Day,22.228557586669922
8.0,2.080421,0.43208125,Kansas,MO1,Midwest,2010,annual,Day,22.228557586669922
9.0,0.5354368,0.49253574,Kansas,MO1,Midwest,2010,annual,Day,22.228557586669922
10.0,1.1866633,0.5204222,Kansas,MO1,Midwest,2010,annual,Day,22.228557586669922
2.0,1.9703922,-0.037297565,Kansas,MO1,Midwest,2010,annual,Night,9.654658317565918
3.0,2.7842894,-0.41841888,Kansas,MO1,Midwest,2010,annual,Night,9.654658317565918
5.0,2.1095693,-0.21299744,Kansas,MO1,Midwest,2010,annual,Night,9.654658317565918
6.0,1.6030928,0.16607963,Kansas,MO1,Midwest,2010,annual,Night,9.654658317565918
8.0,1.0590708,-0.18586665,Kansas,MO1,Midwest,2010,annual,Night,9.654658317565918
9.0,0.7051082,0.1727327,Kansas,MO1,Midwest,2010,annual,Night,9.654658317565918
10.0,1.265257,0.02050527,Kansas,MO1,Midwest,2010,annual,Night,9.654658317565918
2.0,-0.29949188,-0.1563263,Kansas,MO1,Midwest,2015,winter,Day,6.8880085945129395
3.0,1.5083604,-0.11965561,Kansas,MO1,Midwest,2015,winter,Day,6.8880085945129395
4.0,-0.16908026,-0.4955597,Kansas,MO1,Midwest,2015,winter,Day,6.8880085945129395
5.0,1.8156438,-0.11259079,Kansas,MO1,Midwest,2015,winter,Day,6.8880085945129395
6.0,0.7618972,0.34852156,Kansas,MO1,Midwest,2015,winter,Day,6.8880085945129395
8.0,0.08414676,-0.17902288,Kansas,MO1,Midwest,2015,winter,Day,6.8880085945129395
9.0,0.18801482,0.30100462,Kansas,MO1,Midwest,2015,winter,Day,6.8880085945129395
